transaction_id,booking_id,transaction_date,transaction_time,transaction_hour,room_number,room_type,nights,base_rate,amount,payment_method,channel,transaction_type,staff_id,is_anomaly,anomaly_type
TXN0005159,BK006405,2024-01-25,13:18:00,9,149,Standard Double,1,85,-331.58,Credit Card,Front Desk,Refund,STAFF002,1,Refund Spike
TXN0005160,BK004155,2024-08-13,16:37:00,16,139,Standard Single,1,10,10.0,OTA (Booking.com),Booking.com,Early Check-in Fee,STAFF001,0,None
TXN0005161,BK003647,2024-07-22,15:03:00,15,121,Suite,1,140,140.0,Credit Card,Front Desk,Room Charge,STAFF005,0,None
TXN0005162,BK000674,2024-02-18,14:44:00,14,139,Standard Single,3,65,217.02,OTA (Booking.com),Expedia,Room Charge,STAFF003,0,None
TXN0005163,BK001107,2024-03-14,16:05:00,16,122,Standard Single,1,65,65.0,Credit Card,Front Desk,Room Charge,STAFF005,0,None
TXN0005164,BK003594,2024-07-19,12:12:00,12,152,Standard Double,2,85,186.73,OTA (Booking.com),Expedia,Room Charge,STAFF001,0,None
TXN0005165,BK003938,2024-08-04,12:15:00,12,119,Queen Room,2,95,207.4,Credit Card,Front Desk,Room Charge,STAFF002,0,None
TXN0005166,BK005463,2024-10-29,17:17:00,17,116,Queen Room,5,95,475.0,OTA (Booking.com),Booking.com,Room Charge,STAFF003,0,None
TXN0005167,BK004081,2024-08-10,16:06:00,16,105,Standard Single,2,65,143.53,Credit Card,Front Desk,Room Charge,STAFF002,0,None
TXN0005168,BK004153,2024-08-13,15:01:00,15,103,Standard Double,1,10,10.0,Credit Card,Front Desk,Pet Fee,STAFF001,0,None
TXN0005169,BK002202,2024-05-14,14:06:00,14,125,Standard Single,1,15,15.0,Cash,Front Desk,Late Check-out Fee,STAFF002,0,None
TXN0005170,BK001423,2024-03-30,14:34:00,14,131,Standard Double,2,85,189.21,Cash,Front Desk,Room Charge,STAFF003,0,None
TXN0005171,BK002047,2024-05-04,15:36:00,15,125,Standard Single,3,65,206.57,Cash,Front Desk,Room Charge,STAFF003,0,None
TXN0005172,BK002624,2024-06-06,17:31:00,17,108,Queen Room,3,95,285.0,OTA (Booking.com),Hotels.com,Room Charge,STAFF005,0,None
TXN0005173,BK006349,2024-03-22,02:56:00,2,104,Standard Double,1,85,78.38,Cash,Front Desk,Room Charge,STAFF002,1,Odd-Hour Transaction
TXN0005174,BK006218,2024-12-26,12:46:00,12,118,Standard Single,1,65,65.0,OTA (Booking.com),Expedia,Room Charge,STAFF001,0,None
TXN0005175,BK004319,2024-08-21,15:40:00,15,137,Standard Single,2,65,130.0,Credit Card,Front Desk,Room Charge,STAFF001,0,None
TXN0005176,BK004547,2024-09-01,14:29:00,14,102,Queen Room,3,95,324.39,Cash,Front Desk,Room Charge,STAFF002,0,None
TXN0005177,BK003662,2024-07-22,13:05:00,13,128,Standard Single,2,65,130.0,OTA (Booking.com),Direct Website,Room Charge,STAFF003,0,None
TXN0005178,BK002581,2024-06-05,15:07:00,15,116,Standard Single,1,20,20.0,Credit Card,Front Desk,Parking Fee,STAFF004,0,None
TXN0005179,BK005310,2024-10-19,13:07:00,13,150,Queen Room,3,95,318.98,Credit Card,Front Desk,Room Charge,STAFF004,0,None
TXN0005180,BK004903,2024-09-24,12:25:00,12,109,Standard Single,4,65,260.0,Credit Card,Front Desk,Room Charge,STAFF002,0,None
TXN0005181,BK006093,2024-12-17,14:33:00,14,142,Standard Double,4,85,340.0,OTA (Booking.com),Booking.com,Room Charge,STAFF001,0,None
TXN0005182,BK001613,2024-04-10,16:07:00,16,136,Standard Double,1,85,85.0,OTA (Booking.com),Hotels.com,Room Charge,STAFF003,0,None
TXN0005183,BK001537,2024-04-05,16:16:00,16,146,Suite,1,25,25.0,Credit Card,Front Desk,Parking Fee,STAFF005,0,None
TXN0005184,BK005646,2024-11-12,12:07:00,12,131,Queen Room,2,95,190.0,Credit Card,Front Desk,Room Charge,STAFF005,0,None
TXN0005185,BK003891,2024-08-01,16:26:00,16,141,Queen Room,3,95,285.0,OTA (Booking.com),Booking.com,Room Charge,STAFF002,0,None
TXN0005186,BK000416,2024-01-31,13:13:00,13,152,Standard Double,1,10,10.0,Credit Card,Front Desk,Early Check-in Fee,STAFF002,0,None
TXN0005187,BK001121,2024-03-15,17:30:00,17,112,Standard Double,4,85,388.48,Credit Card,Front Desk,Room Charge,STAFF001,0,None
TXN0005188,BK004517,2024-08-31,14:14:00,14,137,Standard Double,1,85,92.8,Cash,Front Desk,Room Charge,STAFF001,0,None
TXN0005189,BK002007,2024-05-02,15:10:00,15,123,Standard Single,2,65,130.0,OTA (Booking.com),Expedia,Room Charge,STAFF003,0,None
TXN0005190,BK001455,2024-03-31,16:51:00,16,134,Standard Double,1,85,91.48,Credit Card,Front Desk,Room Charge,STAFF005,0,None
TXN0005191,BK005132,2024-10-09,16:34:00,16,104,Queen Room,2,95,190.0,Credit Card,Front Desk,Room Charge,STAFF001,0,None
TXN0005192,BK002128,2024-05-09,17:40:00,17,118,Standard Double,1,10,10.0,OTA (Booking.com),Booking.com,Pet Fee,STAFF004,0,None
TXN0005193,BK001442,2024-03-31,17:26:00,17,120,Queen Room,3,95,300.93,Credit Card,Front Desk,Room Charge,STAFF003,0,None
TXN0005194,BK006321,2024-01-27,14:27:00,14,118,Queen Room,1,25,25.0,OTA (Booking.com),Booking.com,Parking Fee,STAFF005,1,Duplicate Charge
TXN0005195,BK004936,2024-09-27,16:12:00,16,126,Standard Double,1,20,20.0,Cash,Front Desk,Late Check-out Fee,STAFF002,0,None
TXN0005196,BK001613,2024-04-10,16:07:00,16,136,Standard Double,1,20,20.0,OTA (Booking.com),Hotels.com,Late Check-out Fee,STAFF003,0,None
TXN0005197,BK005650,2024-11-12,16:33:00,16,127,Standard Single,1,65,65.0,Credit Card,Front Desk,Room Charge,STAFF001,0,None
TXN0005198,BK006269,2024-12-30,16:59:00,16,123,Standard Double,1,20,20.0,OTA (Booking.com),Direct Website,Pet Fee,STAFF004,0,None
TXN0005199,BK000643,2024-02-17,14:31:00,14,126,Standard Double,1,85,97.09,Credit Card,Front Desk,Room Charge,STAFF002,0,None
TXN0005200,BK002690,2024-06-09,16:21:00,16,115,Standard Single,2,65,138.07,Credit Card,Front Desk,Room Charge,STAFF001,0,None
TXN0005201,BK003634,2024-07-21,16:14:00,16,116,Standard Single,1,65,73.63,OTA (Booking.com),Booking.com,Room Charge,STAFF001,0,None
TXN0005202,BK005177,2024-10-12,12:23:00,12,116,Standard Single,2,65,146.53,Credit Card,Front Desk,Room Charge,STAFF001,0,None
TXN0005203,BK001670,2024-04-14,16:52:00,16,132,Standard Double,1,85,91.34,Credit Card,Front Desk,Room Charge,STAFF002,0,None
TXN0005204,BK005583,2024-11-07,18:36:00,18,123,Standard Single,1,65,65.0,Credit Card,Front Desk,Room Charge,STAFF003,0,None
TXN0005205,BK005528,2024-11-02,15:24:00,15,143,Standard Double,2,85,182.97,Credit Card,Front Desk,Room Charge,STAFF005,0,None
TXN0005206,BK000307,2024-01-23,17:25:00,17,122,Standard Double,1,85,85.0,Credit Card,Front Desk,Room Charge,STAFF005,0,None
TXN0005207,BK001544,2024-04-06,14:45:00,14,129,Standard Single,3,65,215.82,Credit Card,Front Desk,Room Charge,STAFF003,0,None
TXN0005208,BK004008,2024-08-07,13:45:00,13,101,Standard Double,1,10,10.0,Credit Card,Front Desk,Early Check-in Fee,STAFF001,0,None
TXN0005209,BK006232,2024-12-27,14:58:00,14,130,Standard Double,5,85,447.09,Credit Card,Front Desk,Room Charge,STAFF004,0,None
TXN0005210,BK000987,2024-03-07,18:10:00,18,136,Standard Single,1,65,65.0,Cash,Front Desk,Room Charge,STAFF002,0,None
TXN0005211,BK004597,2024-09-05,14:05:00,14,115,Standard Double,1,15,15.0,OTA (Booking.com),Booking.com,Pet Fee,STAFF003,0,None
TXN0005212,BK004768,2024-09-17,14:02:00,14,129,Standard Double,3,85,255.0,Credit Card,Front Desk,Room Charge,STAFF002,0,None
TXN0005213,BK003293,2024-07-05,17:21:00,17,103,Suite,2,140,307.83,Credit Card,Front Desk,Room Charge,STAFF003,0,None
TXN0005214,BK001405,2024-03-29,16:35:00,16,116,Queen Room,4,95,412.47,Credit Card,Front Desk,Room Charge,STAFF003,0,None
TXN0005215,BK000787,2024-02-25,16:43:00,16,145,Queen Room,4,95,416.18,Credit Card,Front Desk,Room Charge,STAFF001,0,None
TXN0005216,BK004717,2024-09-12,19:34:00,19,112,Standard Double,3,85,255.0,Credit Card,Front Desk,Room Charge,STAFF005,0,None
TXN0005217,BK001027,2024-03-09,15:54:00,15,118,Standard Single,3,65,209.63,OTA (Booking.com),Hotels.com,Room Charge,STAFF002,0,None
TXN0005218,BK004049,2024-08-08,14:24:00,14,115,Queen Room,5,95,475.0,OTA (Booking.com),Booking.com,Room Charge,STAFF002,0,None
TXN0005219,BK000363,2024-01-27,14:27:00,14,118,Queen Room,1,25,25.0,OTA (Booking.com),Booking.com,Parking Fee,STAFF005,0,None
TXN0005220,BK002169,2024-05-12,14:28:00,14,107,Standard Double,2,85,181.82,Credit Card,Front Desk,Room Charge,STAFF002,0,None
TXN0005221,BK004896,2024-09-24,14:51:00,14,132,Standard Double,1,15,15.0,Credit Card,Front Desk,Late Check-out Fee,STAFF004,0,None
TXN0005222,BK001275,2024-03-22,17:09:00,17,114,Standard Single,1,10,10.0,Cash,Front Desk,Pet Fee,STAFF003,0,None
TXN0005223,BK006031,2024-12-11,12:25:00,12,142,Standard Double,1,85,85.0,Credit Card,Front Desk,Room Charge,STAFF005,0,None
TXN0005224,BK005550,2024-11-04,17:54:00,17,137,Standard Single,3,65,195.0,OTA (Booking.com),Booking.com,Room Charge,STAFF005,0,None
TXN0005225,BK001941,2024-04-29,15:24:00,15,113,Standard Single,1,25,25.0,Cash,Front Desk,Pet Fee,STAFF005,0,None
TXN0005226,BK000928,2024-03-04,15:04:00,15,122,Standard Single,1,10,10.0,OTA (Booking.com),Booking.com,Pet Fee,STAFF004,0,None
TXN0005227,BK004244,2024-08-17,16:17:00,16,110,Standard Single,3,65,212.64,Credit Card,Front Desk,Room Charge,STAFF004,0,None
TXN0005228,BK005759,2024-11-20,13:44:00,13,126,Standard Single,1,25,25.0,Credit Card,Front Desk,Parking Fee,STAFF005,0,None
TXN0005229,BK005013,2024-10-01,15:26:00,15,120,Standard Single,3,65,195.0,Cash,Front Desk,Room Charge,STAFF004,0,None
TXN0005230,BK004120,2024-08-12,12:28:00,12,106,Suite,1,140,140.0,OTA (Booking.com),Hotels.com,Room Charge,STAFF002,0,None
TXN0005231,BK000667,2024-02-18,14:56:00,14,132,Standard Double,1,25,25.0,Credit Card,Front Desk,Early Check-in Fee,STAFF002,0,None
TXN0005232,BK002297,2024-05-19,15:32:00,15,110,Queen Room,2,95,213.42,OTA (Booking.com),Hotels.com,Room Charge,STAFF004,0,None
TXN0005233,BK003949,2024-08-04,14:55:00,14,142,Standard Double,1,85,95.23,Credit Card,Front Desk,Room Charge,STAFF004,0,None
TXN0005234,BK000413,2024-01-31,12:03:00,12,125,Standard Double,3,85,255.0,Credit Card,Front Desk,Room Charge,STAFF005,0,None
TXN0005235,BK004029,2024-08-08,18:41:00,18,132,Standard Single,3,65,195.0,OTA (Booking.com),Booking.com,Room Charge,STAFF005,0,None
TXN0005236,BK000873,2024-03-01,12:34:00,12,116,Standard Double,3,85,290.78,Cash,Front Desk,Room Charge,STAFF004,0,None
TXN0005237,BK006283,2024-12-31,16:43:00,16,139,Standard Double,1,20,20.0,Credit Card,Front Desk,Pet Fee,STAFF003,0,None
TXN0005238,BK005137,2024-10-09,15:37:00,15,146,Standard Single,4,65,260.0,OTA (Booking.com),Hotels.com,Room Charge,STAFF005,0,None
TXN0005239,BK002628,2024-06-06,16:11:00,16,125,Standard Single,4,65,260.0,OTA (Booking.com),Expedia,Room Charge,STAFF005,0,None
TXN0005240,BK004690,2024-09-11,14:40:00,14,112,Queen Room,4,95,380.0,Cash,Front Desk,Room Charge,STAFF005,0,None
TXN0005241,BK002287,2024-05-19,16:03:00,16,106,Queen Room,2,95,216.36,OTA (Booking.com),Booking.com,Room Charge,STAFF004,0,None
TXN0005242,BK003209,2024-07-02,16:42:00,16,131,Queen Room,5,95,475.0,Credit Card,Front Desk,Room Charge,STAFF004,0,None
TXN0005243,BK002525,2024-06-02,16:13:00,16,126,Standard Single,4,65,286.49,Cash,Front Desk,Room Charge,STAFF005,0,None
TXN0005244,BK005054,2024-10-04,14:42:00,14,103,Standard Double,2,85,192.89,Cash,Front Desk,Room Charge,STAFF005,0,None
TXN0005245,BK006398,2024-09-05,11:05:00,11,124,Standard Double,1,85,-371.3,Credit Card,Front Desk,Refund,STAFF004,1,Refund Spike
TXN0005246,BK001986,2024-05-01,16:05:00,16,134,Queen Room,1,95,95.0,OTA (Booking.com),Expedia,Room Charge,STAFF002,0,None
TXN0005247,BK002171,2024-05-12,16:36:00,16,128,Queen Room,1,95,106.44,Credit Card,Front Desk,Room Charge,STAFF002,0,None
TXN0005248,BK005055,2024-10-04,12:51:00,12,101,Standard Single,1,20,20.0,OTA (Booking.com),Expedia,Early Check-in Fee,STAFF003,0,None
TXN0005249,BK005629,2024-11-10,13:33:00,13,107,Suite,3,140,474.06,Cash,Front Desk,Room Charge,STAFF003,0,None
TXN0005250,BK004016,2024-08-07,13:37:00,13,118,Standard Double,2,85,170.0,Credit Card,Front Desk,Room Charge,STAFF004,0,None
TXN0005251,BK004791,2024-09-18,14:42:00,14,145,Standard Double,2,85,170.0,Credit Card,Front Desk,Room Charge,STAFF002,0,None
TXN0005252,BK002773,2024-06-13,14:19:00,14,114,Standard Single,2,65,130.0,Credit Card,Front Desk,Room Charge,STAFF003,0,None
TXN0005253,BK005580,2024-11-07,15:09:00,15,113,Standard Double,3,85,255.0,Credit Card,Front Desk,Room Charge,STAFF004,0,None
TXN0005254,BK004270,2024-08-18,16:30:00,16,147,Standard Double,1,25,25.0,OTA (Booking.com),Expedia,Parking Fee,STAFF003,0,None
TXN0005255,BK005525,2024-11-02,13:50:00,13,118,Standard Single,1,65,68.33,OTA (Booking.com),Expedia,Room Charge,STAFF004,0,None
TXN0005256,BK002022,2024-05-03,15:08:00,15,149,Standard Single,2,65,140.96,Credit Card,Front Desk,Room Charge,STAFF004,0,None
TXN0005257,BK005863,2024-11-28,14:24:00,14,115,Standard Single,1,20,20.0,OTA (Booking.com),Direct Website,Pet Fee,STAFF003,0,None
TXN0005258,BK004162,2024-08-14,15:00:00,15,108,Standard Double,1,85,85.0,OTA (Booking.com),Expedia,Room Charge,STAFF001,0,None
TXN0005259,BK003907,2024-08-02,17:54:00,17,152,Standard Single,2,65,139.01,Cash,Front Desk,Room Charge,STAFF004,0,None
TXN0005260,BK000833,2024-02-28,12:04:00,12,152,Standard Single,4,65,260.0,Credit Card,Front Desk,Room Charge,STAFF004,0,None
TXN0005261,BK003312,2024-07-06,15:10:00,15,110,Standard Single,1,65,68.64,Cash,Front Desk,Room Charge,STAFF001,0,None
TXN0005262,BK001603,2024-04-09,13:47:00,13,137,Standard Double,1,15,15.0,Credit Card,Front Desk,Pet Fee,STAFF002,0,None
TXN0005263,BK001886,2024-04-25,15:31:00,15,147,Standard Double,1,20,20.0,Cash,Front Desk,Late Check-out Fee,STAFF004,0,None
TXN0005264,BK003847,2024-07-31,17:44:00,17,133,Standard Double,1,85,85.0,OTA (Booking.com),Expedia,Room Charge,STAFF004,0,None
TXN0005265,BK001554,2024-04-06,13:48:00,13,138,Standard Single,1,65,69.6,Credit Card,Front Desk,Room Charge,STAFF004,0,None
TXN0005266,BK004312,2024-08-20,12:42:00,12,130,Standard Single,5,65,325.0,OTA (Booking.com),Direct Website,Room Charge,STAFF003,0,None
TXN0005267,BK005007,2024-10-01,17:04:00,17,134,Standard Single,1,65,65.0,Cash,Front Desk,Room Charge,STAFF003,0,None
TXN0005268,BK000177,2024-01-13,15:50:00,15,141,Standard Single,1,25,25.0,Cash,Front Desk,Parking Fee,STAFF003,0,None
TXN0005269,BK000781,2024-02-24,15:39:00,15,135,Standard Double,2,85,183.54,OTA (Booking.com),Expedia,Room Charge,STAFF005,0,None
TXN0005270,BK001479,2024-04-02,13:18:00,13,117,Standard Single,1,65,65.0,OTA (Booking.com),Booking.com,Room Charge,STAFF004,0,None
TXN0005271,BK004600,2024-09-05,17:39:00,17,136,Standard Double,1,15,15.0,Credit Card,Front Desk,Pet Fee,STAFF001,0,None
TXN0005272,BK004074,2024-08-10,14:38:00,14,137,Standard Double,1,20,20.0,OTA (Booking.com),Expedia,Early Check-in Fee,STAFF005,0,None
TXN0005273,BK001086,2024-03-12,15:00:00,15,111,Standard Single,1,25,25.0,OTA (Booking.com),Expedia,Parking Fee,STAFF004,0,None
TXN0005274,BK001675,2024-04-14,18:57:00,18,137,Standard Single,5,65,351.23,Cash,Front Desk,Room Charge,STAFF005,0,None
TXN0005275,BK000535,2024-02-09,13:08:00,13,137,Standard Double,1,15,15.0,Credit Card,Front Desk,Parking Fee,STAFF005,0,None
TXN0005276,BK000867,2024-03-01,15:33:00,15,143,Standard Double,1,85,90.2,OTA (Booking.com),Direct Website,Room Charge,STAFF005,0,None
TXN0005277,BK003013,2024-06-24,12:04:00,12,133,Standard Double,1,85,85.0,OTA (Booking.com),Direct Website,Room Charge,STAFF001,0,None
TXN0005278,BK004398,2024-08-24,13:30:00,13,149,Suite,2,140,302.5,Credit Card,Front Desk,Room Charge,STAFF002,0,None
TXN0005279,BK003962,2024-08-05,18:40:00,18,113,Standard Double,2,85,170.0,Cash,Front Desk,Room Charge,STAFF002,0,None
TXN0005280,BK001363,2024-03-27,15:04:00,15,127,Standard Double,3,85,255.0,Credit Card,Front Desk,Room Charge,STAFF005,0,None
TXN0005281,BK004168,2024-08-14,14:10:00,14,125,Standard Double,1,25,25.0,Credit Card,Front Desk,Early Check-in Fee,STAFF002,0,None
TXN0005282,BK002024,2024-05-03,12:26:00,12,148,Standard Double,4,85,366.99,Cash,Front Desk,Room Charge,STAFF001,0,None
TXN0005283,BK002703,2024-06-10,19:01:00,19,108,Standard Single,1,65,65.0,Credit Card,Front Desk,Room Charge,STAFF003,0,None
TXN0005284,BK000801,2024-02-25,16:54:00,16,129,Queen Room,3,95,304.83,Credit Card,Front Desk,Room Charge,STAFF001,0,None
TXN0005285,BK001738,2024-04-17,12:48:00,12,111,Standard Double,1,20,20.0,Credit Card,Front Desk,Early Check-in Fee,STAFF001,0,None
TXN0005286,BK004367,2024-08-23,13:18:00,13,145,Standard Single,1,10,10.0,Credit Card,Front Desk,Pet Fee,STAFF001,0,None
TXN0005287,BK002010,2024-05-02,16:52:00,16,134,Standard Single,3,65,195.0,OTA (Booking.com),Expedia,Room Charge,STAFF005,0,None
TXN0005288,BK000241,2024-01-19,13:08:00,13,134,Queen Room,5,95,540.21,OTA (Booking.com),Booking.com,Room Charge,STAFF002,0,None
TXN0005289,BK002037,2024-05-04,15:48:00,15,130,Standard Double,3,85,286.77,Cash,Front Desk,Room Charge,STAFF001,0,None
TXN0005290,BK001759,2024-04-18,18:17:00,18,121,Queen Room,2,95,190.0,Credit Card,Front Desk,Room Charge,STAFF004,0,None
TXN0005291,BK004674,2024-09-10,12:48:00,12,139,Standard Single,3,65,195.0,Credit Card,Front Desk,Room Charge,STAFF005,0,None
TXN0005292,BK001957,2024-04-30,12:35:00,12,140,Queen Room,3,95,285.0,Cash,Front Desk,Room Charge,STAFF005,0,None
TXN0005293,BK003979,2024-08-06,16:34:00,16,108,Standard Double,1,10,10.0,Credit Card,Front Desk,Late Check-out Fee,STAFF001,0,None
TXN0005294,BK001661,2024-04-13,17:54:00,17,122,Standard Double,3,85,277.47,Credit Card,Front Desk,Room Charge,STAFF002,0,None
TXN0005295,BK002428,2024-05-27,14:13:00,14,104,Standard Single,3,65,195.0,Credit Card,Front Desk,Room Charge,STAFF003,0,None
TXN0005296,BK005394,2024-10-24,15:26:00,15,125,Queen Room,1,95,95.0,Credit Card,Front Desk,Room Charge,STAFF002,0,None
TXN0005297,BK003067,2024-06-26,18:18:00,18,137,Queen Room,2,95,190.0,Cash,Front Desk,Room Charge,STAFF004,0,None
TXN0005298,BK001104,2024-03-14,14:50:00,14,145,Queen Room,3,95,285.0,Credit Card,Front Desk,Room Charge,STAFF003,0,None
TXN0005299,BK005829,2024-11-26,15:31:00,15,119,Standard Double,4,85,340.0,OTA (Booking.com),Expedia,Room Charge,STAFF004,0,None
TXN0005300,BK001936,2024-04-29,12:47:00,12,104,Queen Room,1,95,95.0,Credit Card,Front Desk,Room Charge,STAFF002,0,None
TXN0005301,BK005145,2024-10-09,16:57:00,16,146,Standard Double,1,85,85.0,Credit Card,Front Desk,Room Charge,STAFF001,0,None
TXN0005302,BK004718,2024-09-12,17:43:00,17,147,Queen Room,2,95,190.0,Credit Card,Front Desk,Room Charge,STAFF003,0,None
TXN0005303,BK004820,2024-09-19,14:23:00,14,118,Standard Double,1,85,85.0,OTA (Booking.com),Direct Website,Room Charge,STAFF003,0,None
TXN0005304,BK000343,2024-01-26,15:27:00,15,114,Standard Double,1,20,20.0,OTA (Booking.com),Booking.com,Late Check-out Fee,STAFF004,0,None
TXN0005305,BK004122,2024-08-12,14:06:00,14,143,Standard Single,3,65,195.0,OTA (Booking.com),Booking.com,Room Charge,STAFF001,0,None
TXN0005306,BK000988,2024-03-07,16:04:00,16,138,Standard Double,3,85,255.0,Cash,Front Desk,Room Charge,STAFF002,0,None
TXN0005307,BK002881,2024-06-19,12:01:00,12,143,Suite,2,140,280.0,Cash,Front Desk,Room Charge,STAFF004,0,None
TXN0005308,BK000280,2024-01-21,14:18:00,14,125,Standard Double,2,85,182.57,Credit Card,Front Desk,Room Charge,STAFF004,0,None
TXN0005309,BK004060,2024-08-09,14:12:00,14,129,Standard Single,1,65,71.09,OTA (Booking.com),Booking.com,Room Charge,STAFF005,0,None
TXN0005310,BK005236,2024-10-15,19:28:00,19,128,Queen Room,2,95,190.0,Credit Card,Front Desk,Room Charge,STAFF001,0,None
TXN0005311,BK006323,2024-01-04,01:39:00,1,142,Suite,1,140,137.33,Cash,Front Desk,Room Charge,STAFF001,1,Odd-Hour Transaction
TXN0005312,BK003996,2024-08-06,15:20:00,15,125,Standard Single,1,65,65.0,OTA (Booking.com),Booking.com,Room Charge,STAFF003,0,None
TXN0005313,BK001893,2024-04-26,14:03:00,14,101,Standard Double,1,85,97.5,OTA (Booking.com),Expedia,Room Charge,STAFF004,0,None
TXN0005314,BK000017,2024-01-02,12:32:00,12,149,Suite,4,140,560.0,Credit Card,Front Desk,Room Charge,STAFF002,0,None
TXN0005315,BK001590,2024-04-08,15:13:00,15,108,Standard Double,2,85,170.0,Credit Card,Front Desk,Room Charge,STAFF004,0,None
TXN0005316,BK001277,2024-03-22,19:32:00,19,126,Standard Double,1,85,95.58,Credit Card,Front Desk,Room Charge,STAFF002,0,None
TXN0005317,BK000539,2024-02-09,17:01:00,17,113,Standard Double,1,85,92.46,Credit Card,Front Desk,Room Charge,STAFF005,0,None
TXN0005318,BK004720,2024-09-12,15:52:00,15,138,Standard Double,3,85,255.0,Credit Card,Front Desk,Room Charge,STAFF001,0,None
TXN0005319,BK002117,2024-05-09,14:41:00,14,108,Queen Room,1,95,95.0,Credit Card,Front Desk,Room Charge,STAFF003,0,None
TXN0005320,BK001066,2024-03-11,12:20:00,12,142,Standard Double,4,85,340.0,Credit Card,Front Desk,Room Charge,STAFF001,0,None
TXN0005321,BK005281,2024-10-17,13:06:00,13,106,Standard Single,1,15,15.0,Cash,Front Desk,Pet Fee,STAFF002,0,None
TXN0005322,BK001898,2024-04-26,18:51:00,18,129,Standard Single,4,65,290.29,Cash,Front Desk,Room Charge,STAFF003,0,None
TXN0005323,BK002902,2024-06-19,14:52:00,14,112,Standard Double,2,85,170.0,OTA (Booking.com),Expedia,Room Charge,STAFF004,0,None
TXN0005324,BK001792,2024-04-20,15:22:00,15,150,Standard Single,1,25,25.0,Credit Card,Front Desk,Early Check-in Fee,STAFF003,0,None
TXN0005325,BK000353,2024-01-27,16:17:00,16,142,Standard Single,5,65,351.47,Credit Card,Front Desk,Room Charge,STAFF001,0,None
TXN0005326,BK004006,2024-08-07,16:27:00,16,124,Standard Double,3,85,255.0,Credit Card,Front Desk,Room Charge,STAFF002,0,None
TXN0005327,BK003233,2024-07-03,12:52:00,12,135,Standard Double,3,85,255.0,Credit Card,Front Desk,Room Charge,STAFF001,0,None
